id,user_id,rdv,asofright,ovr55,clusteros,phased,stalled,name,status,descr,prj_url,address,state,zip_code,height,stories,year_compl,prjarea,singfamhu,smmultifam,lgmultifam,hu,gqpop,rptdemp,commsf,hotelrms,onsitepark,total_cost,ret_sqft,ofcmd_sqft,indmf_sqft,whs_sqft,rnd_sqft,ei_sqft,other_sqft,hotel_sqft,latitude,longitude,mixed_use,created_at,updated_at,municipal,devlper,yrcomp_est,units_1bd,units_2bd,units_3bd,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,headqtrs,park_type,publicsqft,unknownhu,aff_unknown,unk_sqft,loc_id,parcel_fy,rpa_name,county,nhood,n_transit,mepa_id,traffic_count_data,mepa_id_present,traffic_count_data_present
2282,1,false,false,false,false,false,false,1383-1395 Washington Street,completed," Proposed demolition of 2 existing buildings and the construction of 30 market rate residential units with 1,337sq. ft. of commercial/retail space and 12 parking spaces. Jfitzgerald_BRA",,1395 Washington Street,MA,"=""02118""",,,2000,,,,30,30,0,0,7000,0,12,6600000,1337.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3414457413881,-71.070062695907,false,2012-08-22 04:00:00 UTC,2018-04-24 21:11:10 UTC,Boston,,false,,,,,,,,,false,,,,,,M_235428_899084,2017,Metropolitan Area Planning Council,Suffolk,South End,"[""Rapid Transit: Union Park St""]",,,,
2286,1,false,false,false,false,false,false,Opera House- 539 Washington Street,completed," Historic renovation and redevelopment of the Boston Opera House as a working theater with 2,500 seats.  Awaiting resolution of pending litigation. Jfitzgerald_BRA",,539 Washington St,MA,"=""02111""",,,2004,,,,,0,0,65,223004,0,0,22000000,0.0,0.0,0.0,0.0,0.0,0.0,223004.0,,42.3541814362488,-71.0628230455226,false,2012-08-22 04:00:00 UTC,2018-04-24 21:11:18 UTC,Boston,,false,,,,,,,,,false,,,,,,M_236018_900502,2017,Metropolitan Area Planning Council,Suffolk,Downtown,"[""Rapid Transit: Boylston""]",,,,
2283,1,false,false,false,false,false,false,"Davenport Commons - Northeastern U- 0 Burke St, Tremont St., Columbus Ave. & Douglass Pk",completed, Proposed development to build 835 undergraduate and graduate beds and 15 beds for resident assistants and managers.  60 affordable units are also provided.  Proposed project will also include retail space and parking. Jfitzgerald_BRA,,700 Columbus Ave,MA,"=""02120""",,,2001,,0,0,60,60,850,0,0,0,168,49000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3377954968284,-71.0845784982492,false,2012-08-22 04:00:00 UTC,2018-04-24 21:11:12 UTC,Boston,,false,,,,60,,,,,false,,,,,,M_234234_898673,2017,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Rapid Transit: Massachusetts Ave""]",,,,
2285,1,false,false,false,false,false,false,10 Coventry Street Rental Housing (NU Dorm),completed, This is a 63 rental unit project which is under construction. This project will most likely end up serving the student population due to its proximity to Northeastern University. Jfitzgerald_BRA,,10 Coventry Street Rental Housing (NU Dorm)- 10 Coventry Street,MA,"=""02120""",,,2003,,0,0,63,63,0,3,0,0,35,11000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3369287976457,-71.0859672884596,false,2012-08-22 04:00:00 UTC,2018-04-24 21:11:16 UTC,Boston,,false,,,,,,,,,false,,,,,,M_234120_898576,2017,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Rapid Transit: Ruggles""]",,,,
2288,1,false,false,false,false,false,false,183-185 Massachusetts Avenue,completed," The project consists of 31 units of housing (2 affordable and 1 buy out) for a total of 45,340 s.f. in a 9 story structure.  There will be 16 underground parking spaces.  The first floor will contain 1,367 of retail space. Jfitzgerald_BRA",,183-185 Massachusetts Avenue,MA,"=""02115""",,9,2002,45340,0,0,31,31,0,3,1367,0,16,12558000,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3455140094319,-71.0872343535766,true,2012-08-22 04:00:00 UTC,2018-04-24 21:11:23 UTC,Boston,,false,,,,2,,,,,false,underground,,,,,M_234011_899529,2017,Metropolitan Area Planning Council,Suffolk,Fenway,"[""Rapid Transit: Hynes Convention Center""]",,,,
2289,1,false,false,false,false,false,false,Homes at Peter's Park- 219-225 Shawmut Avenue,completed," A four story. 16,530 square fot  building with 10 condominium residential units of which three are affordable and 8 surface parking spaces. Jfitzgerald_BRA",,225 Shawmut Ave,MA,"=""02118""",,4,2002,16530,0,0,10,10,0,0,0,0,8,3507154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3440844918802,-71.0676797872604,false,2012-08-22 04:00:00 UTC,2018-04-24 21:11:25 UTC,Boston,,false,,,,3,,,,,false,surface,,,,,M_235623_899378,2017,Metropolitan Area Planning Council,Suffolk,South End,"[""Rapid Transit: East Berkeley St""]",,,,
2292,1,false,false,false,false,false,false,40 Boylston Street,completed, Demololition of existing 2-story structure and construction of seven-story building containing 30 residential units (rental) with ground floor retail. Jfitzgerald_BRA,,40 Boylston Street,MA,"=""02116""",,7,2004,,,,30,30,0,10,3000,0,0,12000000,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3521700446817,-71.0638460687633,false,2012-08-22 04:00:00 UTC,2018-04-24 21:11:31 UTC,Boston,,false,,,,,,,,,false,,,,,,M_235934_900278,2017,Metropolitan Area Planning Council,Suffolk,Downtown,"[""Rapid Transit: Boylston""]",,,,
2290,1,false,false,false,false,false,false,Charles River Plaza Expansion- 161-209 Cambridge St.,completed," DIV Charles River Limited Partnership proposes to develop approx. 397,000 net new sf of office/lab/R&D space and 10,000 sf of street-front retail in two structures at Charles River Plaza on Cambridge Street. Jfitzgerald_BRA",,165 Cambridge St,MA,"=""02114""",,,2005,,,,,0,0,1600,497000,0,954,50000000,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3618787374005,-71.0658064569271,false,2012-08-22 04:00:00 UTC,2018-04-24 21:11:27 UTC,Boston,Charles River Limited Partnership,false,,,,,,,,,false,,,,,,M_235767_901355,2017,Metropolitan Area Planning Council,Suffolk,West End,"[""Rapid Transit: Bowdoin""]",,,,
2294,1,false,false,false,false,false,false,Suffolk University IMP Amendment for 73 Tremont,completed," Internal rehab of existing building at 73 Tremont Street to allow leased spaces in 40 Court Street, 20 Ashburton Place, and One Bowdoin Court to be consolidated over 5 years in 100,000 SF in 73 Tremont Street. It will alsoaccommodate the creation of new swing space and a one-floor library expansion Jfitzgerald_BRA",,73 Tremont St,MA,"=""02108""",,,2014,,,,,0,0,0,100000,0,0,0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,,42.3578605137763,-71.0610438389079,false,2012-08-22 04:00:00 UTC,2018-04-24 21:11:35 UTC,Boston,,false,,,,,,,,,false,,,,,,M_236162_900911,2017,Metropolitan Area Planning Council,Suffolk,Downtown,"[""Rapid Transit: Park Street""]",,,,
2291,1,false,false,false,false,false,false,500 Atlantic Avenue,completed," An approximately 729,200 gsf building with aprroximately 420 hotel rooms, ballroom, function rooms, restaurants, and retail space along with approximately 141 market-rate condominiums.  Below-grade parking will be provided for approximately 375 cars. Jfitzgerald_BRA",,500 Atlantic Avenue,MA,"=""02210""",,,2006,729200,,,141,141,0,1100,10000,420,375,150000000,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3537022255422,-71.0519082683655,false,2012-08-22 04:00:00 UTC,2018-04-24 21:11:29 UTC,Boston,,false,,,,,,,,,false,underground,,,,,M_236917_900453,2017,Metropolitan Area Planning Council,Suffolk,Downtown,"[""Rapid Transit: South Station""]",,,,
2293,1,false,false,false,false,false,false,2261-2285 Washington Street(Walgreens Proposal),completed, Proposal calls for a Walgreens in existing building at 2261 Washington Street with approximately 30 surface level parking spaces. Jfitzgerald_BRA,,2261 Washington Street,MA,"=""02119""",,,2006,,,,,0,0,0,12000,0,30,570000,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3307690171164,-71.0840708247938,false,2012-08-22 04:00:00 UTC,2018-04-24 23:02:06 UTC,Boston,Paragon Outlets Plymouth LLC,false,,,,,,,,,false,surface,,,,,M_234283_897896,2017,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Rapid Transit: Dudley Square""]",,,,
5124,566,false,false,false,false,false,false,BIDMC New Inpatient Building,planning,"The Proposed Project will include approximately 325,000 square feet of hospital uses, including 158 inpatient beds (up to 128 medical/surgical and 30 intensive/critical care beds) within the proposed new building, and a rooftop helipad (which will be relocated from an immediately adjacent building).",http://www.bostonplans.org/projects/development-projects/bidmc-new-inpatient-building,,MA,,178,,2023,,0,0,0,0,158,,325000,,0,,0.0,325000.0,,,,,,,42.3373303650528,-71.1103219058053,false,2020-04-03 17:04:41 UTC,2020-04-03 17:04:41 UTC,Boston,BIDMC,false,,,,0,0,0,0,0,false,,,,,,M_232137_898582,,Metropolitan Area Planning Council,Suffolk,Longwood Medical Area,"[""Rapid Transit: Mission Park""]",,,,
63,1,false,false,false,false,false,false,Four Corners Station Area #3,projected, Added by MAPC based on Fairmount Corridor Collaborative Vision report (2005),,180 Columbia Road,MA,"=""02121""",,,2025,,0,0,100,100,,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3065996478948,-71.0781221744649,false,2011-03-19 07:00:00 UTC,2020-01-09 16:17:07 UTC,Boston,,false,,,,,,,,,false,,,,,,M_234785_895205,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Commuter Rail: Four Corners/Geneva Ave""]",,,,
2360,1,true,false,false,false,false,false,339 D Street,completed, Proposal calls for 24 units and 30 parking spaces within a 4-story building.,,339 D Street,MA,"=""02127""",,4,2016,,0,0,24,24,0,,0,,30,7000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3402261637965,-71.0488227474079,false,2014-12-09 16:06:16 UTC,2018-04-24 21:15:39 UTC,Boston,,false,,,,,,,,,false,,,,,,M_237179_898958,2017,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: Broadway""]",,,,
5125,566,false,false,false,false,false,false,Wellington at 1301,planning,"(5)-story, mixed-use building comprised of thirty-nine (39) residential units, a residential lobby, and three (3) ground-floor retail/commercial spaces. Interior, at-grade parking for forty (40) vehicles is provided via access from Blue Hill Avenue, with forty (40) secure bicycle storage spaces also available in the garage area. The Proposed Project totals approximately 42,595 gross square feet.",http://www.bostonplans.org/projects/development-projects/wellington-at-1301,Blue Hill Avenue,MA,"=""02126""",,5,2021,,0,0,39,39,,,1500,,40,,1500.0,,,,,,,,42.2793103424553,-71.0927908876311,true,2020-04-03 17:31:01 UTC,2020-04-03 17:31:01 UTC,Boston,Diarmaid McGregor,true,,,,5,,,5,,false,,,,,,M_233590_892173,,Metropolitan Area Planning Council,Suffolk,Mattapan,"[""Commuter Rail: Morton Street""]",,,,
2366,1,true,false,false,false,false,false,Lucky Strike Residential Project,completed, Proposal calls for the construction of a 3-story building for the provision of 22 rental units and 14 parking spaces. 4 retail spaces at 7k sf. ,,289 Adams St,MA,"=""02122""",,3,2016,,0,0,22,22,0,,7875,0,14,,7875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2994102412691,-71.0586325872626,false,2014-12-09 18:35:39 UTC,2020-01-17 15:07:32 UTC,Boston,,false,14,8,,3,0,0,3,0,false,,0,,,,M_236394_894420,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Rapid Transit: Fields Corner""]",,,,
2363,1,false,false,false,false,false,false,47 Webster,completed," Four residential units and a retail space that will house a new neighborhood restaurant, Cunard Tavern.",,47 Webster,MA,"=""02128""",,,2017,,0,4,0,4,0,,2000,0,,,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3671898931283,-71.0390991453883,false,2016-01-19 18:29:18 UTC,2020-01-24 14:18:56 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,,M_237964_901957,2017,Metropolitan Area Planning Council,Suffolk,East Boston,"[""Rapid Transit: Maverick""]",,,,
2373,1,true,false,false,false,true,false,Distillery Project - Phase 1,completed," 102,200 sf total (renovation of existing building + phase 1 of new construction)Proposal calls for the development of 62 units, including a mix of artist live/work, loft-style and conventional units, 147 parking spaces, an art gallery, greenhouse, and small scale retail space, the existing Distillery building will be preserved.",,516 E 2nd St,MA,"=""02127""",,,2017,,0,0,62,62,0,,27200,0,147,,27200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3375616879125,-71.0420300230586,true,2014-12-10 18:13:51 UTC,2020-01-30 17:06:45 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,,M_237741_898665,2017,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
2371,1,true,false,false,false,false,false,The Factory at 46 Wareham,completed,"34 units and 23,315 sf of office space. ",,46 Wareham St,MA,"=""02118""",,,2027,,0,0,34,34,0,,23315,0,52,8000000,0.0,23315.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3391805865722,-71.0669359326335,true,2014-12-10 16:17:52 UTC,2020-02-21 16:32:50 UTC,Boston,,true,,,,0,0,0,0,0,false,underground,0,,,,M_235687_898834,2017,Metropolitan Area Planning Council,Suffolk,South End,"[""Rapid Transit: Union Park St""]",,,,
2369,1,false,false,false,false,false,false,621 East First Street,completed, Proposal calls for a four-story residential building with twenty-eight (28) units including four (4) affordable units and an increase in parking from 35 to 43 spaces. YMCA no longer part of the proposal.,,621 East First Street,MA,"=""02127""",,4,2017,,0,0,28,28,0,,0,,43,10500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3379172778594,-71.0346040005971,false,2014-12-09 20:57:27 UTC,2018-04-24 21:15:57 UTC,Boston,,false,,,,4,,,,,false,,,,,,M_238353_898706,2017,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: 21 Dry Dock Ave @ Design Center Pl""]",,,,
2374,1,false,false,false,false,false,false,Liberty Wharf (Jimmy's Parcel E),completed," 65,000 square feet of total development, Building A - 20,000 sq feet, Building B - 40,000 sq feet. Restaurant and office uses.",,250 Northern Ave,MA,"=""02210""",,,2011,,,,,0,,,65000,,,51500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3488566427942,-71.0383123271729,false,2014-12-11 14:22:02 UTC,2018-04-24 23:02:09 UTC,Boston,Peabody Properties,false,,,,,,,,,false,,,,,,M_238050_899924,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Silver Line Way""]",,,,
2375,1,true,false,false,false,false,false,Residences at Dahlgren Hall at 309 E Street,completed," Proposal calls for the construction of a new, 4-story building, containing 18 residential and 20 parking spaces.",,309 E St,MA,"=""02127""",,4,2015,,0,0,18,18,0,,0,,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3371773567497,-71.0495415674394,false,2014-12-11 15:40:51 UTC,2018-04-24 21:16:17 UTC,Boston,,false,,,,,,,,,false,,,,,,M_237122_898619,2017,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
2400,1,true,false,false,false,false,false,Castle Square,completed, Rehabilitation of the existing 500 units at Castle Square.,,480 Tremont St,MA,"=""02116""",,,2015,,0,0,0,0,0,,0,0,,30000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3461402478936,-71.0679723765397,false,2015-11-03 15:59:13 UTC,2022-11-21 19:11:37 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,0,,M_235680_899639,2017,Metropolitan Area Planning Council,Suffolk,South End,"[""Rapid Transit: Herald St""]",,,false,false
2397,1,true,false,false,false,false,false,381 Congress Street,completed," Proposal calls for 44 units, including 28 units of workforce and/or innovation housing at accessible rent levels and 16 short term rental units for nearby employers.",,381 Congress Street,MA,"=""02210""",,,2015,,0,0,44,44,0,,0,,0,17500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3495604758365,-71.047640002466,false,2015-11-03 15:39:47 UTC,2018-04-24 21:17:35 UTC,Boston,,false,,,,28,,,,,false,,,,,,M_237271_899995,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Courthouse""]",,,,
2412,1,false,false,false,false,false,false,Clippership Wharf (25-65 Lewis Street),completed, Mixed-use development project on a 12-acre East Boston Waterfront site overlooking Boston Harbor and the Boston skyline. The under-construction project will have four buildings total and will consist of 478 residential units. ,,65 Lewis St,MA,"=""02128""",70,6,2021,555000,0,0,478,478,0,,30200,0,321,225000000,30200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3671363692057,-71.041581543021,true,2016-04-12 21:13:13 UTC,2022-01-12 13:47:08 UTC,Boston,Lend Lease Development ,false,,,,0,0,0,0,0,false,underground,0,,,,M_237760_901950,2017,Metropolitan Area Planning Council,Suffolk,East Boston,"[""Rapid Transit: Maverick""]",,,false,false
2401,1,true,false,false,false,false,false,West Broadway Redevelopment,completed," Project invoved the creation of 133 new affordable units in 14 buildings, 102 parking spaces and office space.",,346 D St,MA,"=""02127""",,,2015,,0,0,133,133,0,,0,,102,36400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3411882403043,-71.0485936151377,true,2015-11-12 15:28:58 UTC,2018-04-24 21:17:47 UTC,Boston,,false,,,,133,,,,,false,,,,,,M_237198_899064,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Broadway""]",,,,
2402,1,true,false,false,false,false,false,Roslindale Commons Condominium,completed," Retail/office uses on the first floor and  12 units, 1 affordable, on the second and third floors.  14 parking spaces.",,4157 Washington St,MA,"=""02131""",,,2015,,0,0,12,12,0,,5000,,14,1750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.288489091474,-71.1263209181674,true,2015-11-12 16:58:12 UTC,2018-04-24 23:03:38 UTC,Boston,Windover,false,,,,1,,,,,false,,,,,,M_230818_893180,2017,Metropolitan Area Planning Council,Suffolk,Roslindale,"[""Commuter Rail: Roslindale Village""]",,,,
2403,1,true,false,false,false,false,false,90 Smith Street - Basilica Court Renovations,completed," A 240,000sf master planned development including office and residential, with the first phase completed in 2011. Construction involves interior rehabilitation to allow for the tenant, Harvard School of Public Health, to occupy the 38,852 sf building as administrative offices.",http://www.waboston.com/portfolio/17-development/massachusetts/31-basilica-court,90 Smith Street - Basilica Court,MA,"=""02120""",,,2015,,,,,0,,,38852,,40,,0.0,0.0,0.0,0.0,0.0,38852.0,0.0,,42.3337444438649,-71.0999674834265,false,2015-11-13 16:07:09 UTC,2018-04-24 21:17:51 UTC,Boston,Weston Associates,false,,,,,,,,,false,,,,,,M_232968_898217,2017,Metropolitan Area Planning Council,Suffolk,Mission Hill,"[""Rapid Transit: Longwood Medical Area""]",,,,
2406,1,true,false,false,false,false,false,927-939 Boylston Street,planning,,,927-939 Boylston Street,MA,"=""02115""",,,2027,,0,0,15,15,0,,0,,35,40000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3482998110405,-71.0850067985826,false,2015-11-24 19:13:53 UTC,2018-04-24 21:18:01 UTC,Boston,,true,,,,,,,,,false,,,,,,M_234193_899839,2017,Metropolitan Area Planning Council,Suffolk,Back Bay,"[""Rapid Transit: Hynes Convention Center""]",,,,
2410,1,true,false,false,false,false,false,The Residences at Hooper Mansion,completed, The Residences at Hooper Mansion will feature six luxurious condominiums in Boston's historic Hooper Mansion on the banks of the Back Bay's Charles River Esplanade.,,448 Beacon St,MA,"=""02115""",,,2016,,0,6,0,6,0,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3517597767199,-71.0873035418112,false,2016-03-22 17:01:38 UTC,2018-04-24 21:18:17 UTC,Boston,,false,,,,,,,,,false,,,,,,M_234002_900223,2017,Metropolitan Area Planning Council,Suffolk,Back Bay,"[""Rapid Transit: Hynes Convention Center""]",,,,
2417,1,false,false,false,false,true,false,377 West First street,planning," Proponent proposes to construct one building containing 9 condominiums, a commercial/ retail space & parking for 15 spaces.*** As of Feb. 2021, the board has approved this project but is still in planning phase. http://www.bostonplans.org/projects/development-projects/377-west-first-street",http://www.bostonredevelopmentauthority.org/projects/development-projects/377-west-first-street,377 West First street,MA,"=""02127""",,,2023,,0,0,9,9,0,,0,0,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3380632746136,-71.044936568454,false,2016-07-01 15:39:13 UTC,2021-03-04 16:30:54 UTC,Boston,,true,,,,0,0,0,0,0,false,,0,,,,M_237501_898719,2017,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
